Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Global_Sales_Iva
Trapt,PS2,2005.0,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,0.0072
Jewel Legends: Tree of Life,DS,2011.0,Puzzle,Rising Star Games,0.0,0.05,0.0,0.01,0.06,0.0072
Splat Renegade Paintball,XB,2005.0,Sports,Take-Two Interactive,0.04,0.01,0.0,0.0,0.06,0.0072
Zendoku,DS,2007.0,Puzzle,Eidos Interactive,0.05,0.0,0.0,0.0,0.06,0.0072
Metal Max 4: Gekkou no Diva,3DS,2013.0,Role-Playing,Kadokawa Shoten,0.0,0.0,0.06,0.0,0.06,0.0072
Jumper: Griffin's Story,X360,2008.0,Action,Eidos Interactive,0.05,0.0,0.0,0.0,0.06,0.0072
Worms 3D,XB,2003.0,Strategy,Sega,0.04,0.01,0.0,0.0,0.06,0.0072
pro evolution soccer 2011,PC,2010.0,Sports,Konami Digital Entertainment,0.0,0.05,0.0,0.01,0.06,0.0072
Crazy Chicken: Pharaoh's Treasure,DS,2007.0,Puzzle,Phenomedia,0.05,0.0,0.0,0.0,0.06,0.0072
Arcana Heart 3,PSV,2014.0,Fighting,Arc System Works,0.03,0.0,0.02,0.01,0.06,0.0072
Magi: Aratanaru Sekai,3DS,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
PoPoLoCrois,PSP,2005.0,Role-Playing,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,0.0072
Mahouka Koukou no Rettousei: Out of Order,PSV,2014.0,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Dragon Rage,PS2,2001.0,Shooter,3DO,0.03,0.02,0.0,0.01,0.06,0.0072
Lord of Magna: Maiden Heaven,3DS,2014.0,Role-Playing,Marvelous Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
Dig Dug: Digging Strike,DS,2005.0,Puzzle,Atari,0.05,0.0,0.0,0.0,0.06,0.0072
Dance Sensation!,Wii,2010.0,Misc,Majesco Entertainment,0.06,0.0,0.0,0.0,0.06,0.0072
Brave: A Warrior's Tale,Wii,2009.0,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,0.0072
Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,3DS,2016.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Raw Danger! (JP sales),PS2,2006.0,Action,505 Games,0.0,0.0,0.06,0.0,0.06,0.0072
Archer Maclean Presents: Pool Paradise,PS2,2004.0,Sports,Ignition Entertainment,0.03,0.02,0.0,0.01,0.06,0.0072
Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,DS,2006.0,Misc,Nintendo,0.0,0.0,0.06,0.0,0.06,0.0072
Winx Club: Mission Enchantix,DS,2008.0,Adventure,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.06,0.0072
Petz Bunnyz Bunch,DS,2011.0,Simulation,Ubisoft,0.05,0.0,0.0,0.0,0.06,0.0072
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007.0,Shooter,THQ,0.01,0.04,0.0,0.01,0.06,0.0072
Backyard Skateboarding 2006,GBA,2004.0,Sports,Atari,0.04,0.02,0.0,0.0,0.06,0.0072
Tron 2.0: Killer App,XB,2004.0,Action,Disney Interactive Studios,0.04,0.01,0.0,0.0,0.06,0.0072
Steins;Gate: Hiyoku Renri no Darling,PSP,2012.0,Action,5pb,0.0,0.0,0.06,0.0,0.06,0.0072
Captain America: Super Soldier,Wii,,Action,Sega,0.05,0.0,0.0,0.0,0.06,0.0072
Gegege no Kitarou: Youkai Daigekisen,DS,2008.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Emblem of Gundam,DS,2008.0,Strategy,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
The Fast and the Furious,PS2,2006.0,Racing,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,0.0072
Gem Smashers,Wii,2011.0,Platform,Crave Entertainment,0.05,0.0,0.0,0.0,0.06,0.0072
Super Robot Wars OG: The Moon Dwellers,PS3,2016.0,Misc,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
G-Police: Weapons of Justice,PS,1999.0,Action,Psygnosis,0.03,0.02,0.0,0.0,0.06,0.0072
Killing Zone,PS,1996.0,Fighting,Acclaim Entertainment,0.03,0.02,0.0,0.0,0.06,0.0072
All Kamen Rider: Rider Generation 2,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Policenauts,3DO,1995.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
Adventures of Lolo,NES,1989.0,Puzzle,HAL Laboratory,0.06,0.0,0.0,0.0,0.06,0.0072
Quiz! Hexagon II,DS,2010.0,Misc,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Game of Thrones (Telltale),PS3,2015.0,Adventure,Telltale Games,0.02,0.03,0.0,0.01,0.06,0.0072
Call of Duty: The War Collection,X360,2010.0,Shooter,Activision,0.05,0.0,0.0,0.0,0.06,0.0072
Warriors Orochi 2,X360,2008.0,Action,Tecmo Koei,0.04,0.0,0.01,0.0,0.06,0.0072
The History Channel: Battle for the Pacific,X360,2007.0,Shooter,Activision,0.05,0.0,0.0,0.0,0.06,0.0072
Racing Gears Advance,GBA,2004.0,Racing,Zoo Digital Publishing,0.04,0.02,0.0,0.0,0.06,0.0072
Jewel Master: Cradle of Persia,DS,2012.0,Puzzle,Rising Star Games,0.0,0.05,0.0,0.01,0.06,0.0072
Project Setsuna,PS4,2016.0,Role-Playing,Square Enix,0.0,0.0,0.06,0.0,0.06,0.0072
Syphon Filter: Logan's Shadow,PS2,2010.0,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06,0.0072
NTRA Breeders' Cup World Thoroughbred Championships,XB,2005.0,Simulation,Bethesda Softworks,0.04,0.01,0.0,0.0,0.06,0.0072
Tiger Woods PGA Tour 08,DS,2007.0,Sports,Electronic Arts,0.05,0.0,0.0,0.0,0.06,0.0072
Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,PS2,2008.0,Misc,Paon,0.0,0.0,0.06,0.0,0.06,0.0072
Tanjou S Debut,SAT,1996.0,Simulation,NEC Interchannel,0.0,0.0,0.06,0.0,0.06,0.0072
Nendoroid Generation,PSP,2012.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Brave: A Warrior's Tale,X360,2009.0,Action,SouthPeak Games,0.05,0.01,0.0,0.0,0.06,0.0072
Pop'n TwinBee: Rainbow Bell Adventure,SNES,1993.0,Platform,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
Honeycomb Beat,DS,2006.0,Puzzle,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,0.0072
Broken Helix,PS,1997.0,Action,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.06,0.0072
The Saboteur,PC,2009.0,Action,Electronic Arts,0.0,0.05,0.0,0.01,0.06,0.0072
Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,DS,2010.0,Role-Playing,Marvelous Interactive,0.0,0.0,0.06,0.0,0.06,0.0072
Myst III: Exile,XB,2002.0,Adventure,Ubisoft,0.04,0.01,0.0,0.0,0.06,0.0072
Warriors: Legends of Troy,X360,2011.0,Action,Tecmo Koei,0.0,0.04,0.01,0.01,0.06,0.0072
Hajime no Ippo Portable: Victorious Spirits,PSP,2007.0,Fighting,Grand Prix Games,0.0,0.0,0.06,0.0,0.06,0.0072
Nanostray,DS,2005.0,Shooter,Majesco Entertainment,0.05,0.0,0.0,0.0,0.06,0.0072
CMT Presents: Karaoke Revolution Country,PS2,2006.0,Misc,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.06,0.0072
Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,DS,2007.0,Fighting,Takara Tomy,0.0,0.0,0.06,0.0,0.06,0.0072
Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,DS,2008.0,Role-Playing,Square Enix,0.0,0.0,0.06,0.0,0.06,0.0072
Vitamin X to Z,PSP,2011.0,Adventure,D3Publisher,0.0,0.0,0.06,0.0,0.06,0.0072
Fatal Frame,XB,2002.0,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.06,0.0072
Flip's Twisted World,Wii,,Platform,Unknown,0.05,0.0,0.0,0.0,0.06,0.0072
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006.0,Shooter,Ubisoft,0.03,0.02,0.0,0.01,0.06,0.0072
Urban Chaos: Riot Response,PS2,2006.0,Shooter,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,0.0072
Generation of Chaos,PSP,2005.0,Role-Playing,Midas Interactive Entertainment,0.05,0.0,0.0,0.0,0.06,0.0072
Teenage Mutant Ninja Turtles II: Back from the Sewers,GB,1991.0,Action,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
Gormiti: The Lords of Nature!,DS,2010.0,Adventure,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,0.0072
The Sims 2: University,PC,2005.0,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.06,0.0072
Pucca Power Up,DS,2011.0,Platform,Rising Star Games,0.04,0.02,0.0,0.0,0.06,0.0072
Resident Evil 2,GC,2003.0,Action,Capcom,0.04,0.01,0.0,0.0,0.06,0.0072
MLB Power Pros 2008,DS,2008.0,Sports,Take-Two Interactive,0.05,0.0,0.0,0.0,0.06,0.0072
Real Soccer 2009,DS,2008.0,Sports,Ubisoft,0.05,0.0,0.0,0.0,0.06,0.0072
World Championship Athletics,Wii,2009.0,Sports,DTP Entertainment,0.04,0.01,0.0,0.0,0.06,0.0072
The Amazing Spider-Man 2 (2014),WiiU,2014.0,Action,Activision,0.03,0.02,0.0,0.0,0.06,0.0072
Yomawari,PSV,2015.0,Adventure,Nippon Ichi Software,0.0,0.0,0.06,0.0,0.06,0.0072
Real Bout Garou Densetsu Special: Dominated Mind,PS,1998.0,Fighting,SNK,0.0,0.0,0.05,0.0,0.06,0.0072
Jumble Madness,DS,2009.0,Puzzle,Destineer,0.06,0.0,0.0,0.0,0.06,0.0072
Vampire Rain: Altered Species,PS3,2008.0,Action,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,0.0072
Sumikko Gurashi: Mura o Tsukurundesu,3DS,2016.0,Misc,Nippon Columbia,0.0,0.0,0.06,0.0,0.06,0.0072
Harry Potter and the Sorcerer's Stone,PC,2001.0,Action,Electronic Arts,0.01,0.04,0.0,0.01,0.06,0.0072
Minna no Sukkiri,PSP,2009.0,Sports,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
Scurge: Hive,DS,2006.0,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,0.0072
Catwoman,XB,2004.0,Action,Electronic Arts,0.04,0.01,0.0,0.0,0.06,0.0072
Murdered: Soul Suspect,PC,2014.0,Action,Square Enix,0.0,0.05,0.0,0.01,0.06,0.0072
Romance of the Three Kingdoms 13,PS4,2015.0,Action,Tecmo Koei,0.01,0.0,0.05,0.0,0.06,0.0072
Noddy in Toyland,DS,2011.0,Misc,GSP,0.0,0.05,0.0,0.01,0.06,0.0072
Aquarium by DS,DS,2008.0,Simulation,Mercury Games,0.05,0.0,0.0,0.0,0.06,0.0072
Utawarerumono: Itsuwari no Kamen,PS4,2015.0,Adventure,Aqua Plus,0.0,0.0,0.06,0.0,0.06,0.0072
Ride to Hell,X360,2013.0,Racing,Deep Silver,0.04,0.01,0.0,0.0,0.06,0.0072
Burning Rangers,SAT,1998.0,Platform,Sega,0.0,0.0,0.06,0.0,0.06,0.0072
Mana Khemia: Alchemists of Al-Revis,PS2,2007.0,Role-Playing,Nippon Ichi Software,0.03,0.02,0.0,0.01,0.06,0.0072
Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,DS,2010.0,Action,Takara Tomy,0.0,0.0,0.06,0.0,0.06,0.0072
Interplay Sports Baseball 2000,PS,1999.0,Sports,Interplay,0.03,0.02,0.0,0.0,0.06,0.0072
Zone of the Enders: The Fist of Mars,GBA,2001.0,Role-Playing,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,0.0072
Animorphs: Shattered Reality,PS,2000.0,Action,Infogrames,0.03,0.02,0.0,0.0,0.06,0.0072
Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,1992.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
Eikan wa Kimini 2002: Koshien no Kodou,PS2,2002.0,Sports,DigiCube,0.0,0.0,0.06,0.0,0.06,0.0072
PopStar Guitar,Wii,2008.0,Misc,Midway Games,0.03,0.03,0.0,0.01,0.06,0.0072
Mirror's Edge,PC,2009.0,Platform,Electronic Arts,0.0,0.05,0.0,0.01,0.06,0.0072
Blade Dancer: Lineage of Light,PSP,2006.0,Role-Playing,Atari,0.05,0.0,0.0,0.0,0.06,0.0072
Terminator 3: Rise of the Machines,GBA,2003.0,Action,Atari,0.04,0.02,0.0,0.0,0.06,0.0072
Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,PSP,2006.0,Misc,Sega,0.0,0.0,0.06,0.0,0.06,0.0072
Mayhem 3D,PS3,2011.0,Racing,Evolved Games,0.05,0.0,0.0,0.01,0.06,0.0072
G1 Jockey 2,PS2,2000.0,Sports,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,0.0072
Mobile Ops: The One Year War,X360,,Simulation,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Constantine,XB,2005.0,Action,SCi,0.04,0.01,0.0,0.0,0.06,0.0072
Chaos Rings III,PSV,2014.0,Role-Playing,Square Enix,0.0,0.0,0.06,0.0,0.06,0.0072
Tom Clancy's Splinter Cell: Double Agent,GC,2006.0,Action,Ubisoft,0.04,0.01,0.0,0.0,0.06,0.0072
Senritsu no Stratus,PSP,2011.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,DS,2009.0,Fighting,Takara Tomy,0.0,0.0,0.06,0.0,0.06,0.0072
Rhapsody: A Musical Adventure,DS,2008.0,Role-Playing,Nippon Ichi Software,0.05,0.0,0.0,0.0,0.06,0.0072
Titan Quest,PC,2006.0,Role-Playing,THQ,0.01,0.04,0.0,0.01,0.06,0.0072
Wantame Fortune Channel,DS,2007.0,Misc,Capcom,0.0,0.0,0.06,0.0,0.06,0.0072
Evangelion: Jo,PSP,2009.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Bleach: Blade Battlers 2nd,PS2,2007.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
Samurai Jack: The Shadow of Aku,PS2,2004.0,Action,Sega,0.03,0.02,0.0,0.01,0.06,0.0072
Kamen Rider Kabuto,PS2,2006.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Men in Black The Series: Crashdown,PS,2001.0,Shooter,Infogrames,0.03,0.02,0.0,0.0,0.06,0.0072
Zero Divide,PS,1995.0,Fighting,Ocean,0.03,0.02,0.0,0.0,0.06,0.0072
FIFA Street,GC,2005.0,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.06,0.0072
Tsugunai: Atonement,PS2,2001.0,Role-Playing,Sony Computer Entertainment,0.02,0.01,0.02,0.0,0.06,0.0072
Rugby World Cup 2015,PS4,2015.0,Sports,Ubisoft,0.0,0.05,0.0,0.01,0.06,0.0072
Lost Kingdoms II,GC,2003.0,Role-Playing,Activision,0.04,0.01,0.0,0.0,0.06,0.0072
Aggressive Inline,GC,2002.0,Sports,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.06,0.0072
Nights of Azure,PS4,2015.0,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,0.0072
Dungeon Keeper 2,PC,1999.0,Action,Electronic Arts,0.0,0.05,0.0,0.01,0.06,0.0072
Viewtiful Joe: Red Hot Rumble,GC,2005.0,Action,Capcom,0.04,0.01,0.0,0.0,0.06,0.0072
The Lord of the Rings: The Battle for Middle-Earth II,X360,2006.0,Strategy,Electronic Arts,0.0,0.05,0.0,0.01,0.06,0.0072
Kaite Shabette Hajimeyou! Monster Farm DS,DS,2007.0,Role-Playing,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,0.0072
Dungeon Explorer: Warriors of Ancient Arts,DS,2007.0,Role-Playing,Rising Star Games,0.05,0.0,0.0,0.0,0.06,0.0072
Pro Yaky? Spirits 2012,PSV,2012.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
Samurai Warriors 4: Empires,PS3,2015.0,Action,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,0.0072
Point Blank DS (US sales),DS,2006.0,Shooter,Atari,0.05,0.0,0.0,0.0,0.06,0.0072
FIFA Soccer 06,DS,2005.0,Sports,Electronic Arts,0.05,0.0,0.0,0.0,0.06,0.0072
SD Gundam G Generation Wars,Wii,2009.0,Strategy,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Broken Sword II: The Smoking Mirror,PS,1997.0,Adventure,Sony Computer Entertainment,0.03,0.02,0.0,0.0,0.06,0.0072
Pump It Up: Exceed,PS2,2005.0,Misc,Mastiff,0.03,0.02,0.0,0.01,0.06,0.0072
Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,PSP,2012.0,Action,Idea Factory,0.0,0.0,0.06,0.0,0.06,0.0072
Wreckless: ThE YaKuza MisSiOns,GC,2002.0,Racing,Activision,0.04,0.01,0.0,0.0,0.06,0.0072
Doki-Doki Universe,PSV,2013.0,Adventure,Sony Computer Entertainment,0.01,0.04,0.0,0.01,0.06,0.0072
"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",PS2,2007.0,Misc,D3Publisher,0.0,0.0,0.06,0.0,0.06,0.0072
TOCA Race Driver 2: Ultimate Racing Simulator,PS2,2004.0,Racing,Codemasters,0.03,0.02,0.0,0.01,0.06,0.0072
Girls RPG: Cinderellife,3DS,2012.0,Role-Playing,Level 5,0.0,0.0,0.06,0.0,0.06,0.0072
Dr. Muto,XB,2002.0,Platform,Midway Games,0.04,0.01,0.0,0.0,0.06,0.0072
Tom Clancy's Rainbow Six: Critical Hour,XB,,Shooter,Unknown,0.04,0.01,0.0,0.0,0.06,0.0072
Gothic 3,PC,2006.0,Role-Playing,JoWood Productions,0.0,0.05,0.0,0.01,0.06,0.0072
Tokyo Twilight Ghost Hunters,PS3,2014.0,Role-Playing,Aksys Games,0.03,0.0,0.02,0.01,0.06,0.0072
Scrabble Blast!,GBA,2005.0,Misc,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.06,0.0072
Dino Pets,DS,2009.0,Simulation,Avanquest,0.05,0.0,0.0,0.0,0.06,0.0072
Fate/Stay Night [Réalta Nua],PSV,2012.0,Adventure,Kadokawa Shoten,0.0,0.0,0.06,0.0,0.06,0.0072
The Mysterious Case of Dr. Jekyll and Mr. Hyde,DS,2010.0,Adventure,O-Games,0.02,0.03,0.0,0.01,0.06,0.0072
Gintama no Sugoroku,PSP,2013.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Kid Fit Island Resort,Wii,2010.0,Sports,Avanquest,0.05,0.0,0.0,0.0,0.06,0.0072
The Lord of the Rings: Aragorn's Quest,PS2,2010.0,Action,Warner Bros. Interactive Entertainment,0.03,0.02,0.0,0.01,0.06,0.0072
Roogoo Twisted Towers,Wii,2009.0,Puzzle,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,0.0072
Doraemon 4: Nobita to Toki no Okoku,SNES,1995.0,Platform,Epoch,0.0,0.0,0.06,0.0,0.06,0.0072
Myst,SAT,1994.0,Adventure,Sunsoft,0.0,0.0,0.06,0.0,0.06,0.0072
F1 2010,PC,2010.0,Racing,Codemasters,0.0,0.05,0.0,0.01,0.06,0.0072
Toaru Kagaku no Chou Denjihou,PSP,2011.0,Adventure,Kadokawa Shoten,0.0,0.0,0.06,0.0,0.06,0.0072
Starwinder: The Ultimate Space Race,PS,1996.0,Racing,Mindscape,0.03,0.02,0.0,0.0,0.06,0.0072
The Lost Chronicles of Zerzura,PC,2012.0,Adventure,DTP Entertainment,0.0,0.05,0.0,0.01,0.06,0.0072
Ski Region Simulator,PC,2011.0,Simulation,Excalibur Publishing,0.0,0.05,0.0,0.01,0.06,0.0072
Angelique Trois,PS2,2000.0,Adventure,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,0.0072
Dreamer Series: Babysitter,DS,2009.0,Simulation,Deep Silver,0.05,0.0,0.0,0.0,0.06,0.0072
Diva Girls: Divas on Ice,DS,2009.0,Sports,505 Games,0.05,0.0,0.0,0.0,0.06,0.0072
Dance Dance Revolution: Mario Mix (JP sales),GC,2005.0,Simulation,Nintendo,0.0,0.0,0.05,0.0,0.06,0.0072
A-Train 6,PS2,2000.0,Strategy,Midas Interactive Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
Meitantei Conan: Tantei Ryoku Trainer,DS,2007.0,Misc,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
MotoGP,GBA,2002.0,Racing,THQ,0.04,0.01,0.0,0.0,0.06,0.0072
ESPN International Winter Sports 2002,PS2,2002.0,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.06,0.0072
"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",DS,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
KimiKiss (ebKore+),PS2,2008.0,Adventure,Enterbrain,0.0,0.0,0.06,0.0,0.06,0.0072
Gold and Glory: The Road to El Dorado,PS,2000.0,Adventure,Ubisoft,0.03,0.02,0.0,0.0,0.06,0.0072
NBA Live 07,XB,2006.0,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.06,0.0072
Choro Q Marine: Q Boat,PS,1998.0,Racing,Takara,0.0,0.0,0.05,0.0,0.06,0.0072
GunPey,PSP,2006.0,Puzzle,Atari,0.05,0.0,0.0,0.01,0.06,0.0072
BattleBots: Beyond the BattleBox,GBA,2002.0,Action,Vivendi Games,0.04,0.01,0.0,0.0,0.06,0.0072
MX vs. ATV Supercross Encore,PS4,2015.0,Sports,Nordic Games,0.0,0.05,0.0,0.01,0.06,0.0072
Yuugen Gaisha Brave Company,3DS,2011.0,Strategy,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Mighty Beanz: Pocket Puzzles,GBA,2004.0,Puzzle,Majesco Entertainment,0.04,0.01,0.0,0.0,0.06,0.0072
Ken to Mahou to Gakuen Mono. 3D,3DS,2011.0,Role-Playing,Acquire,0.0,0.0,0.06,0.0,0.06,0.0072
History Great Empires: Rome,DS,2009.0,Strategy,Black Bean Games,0.05,0.0,0.0,0.0,0.06,0.0072
The King of Fighters '96,NG,1996.0,Fighting,SNK,0.0,0.0,0.06,0.0,0.06,0.0072
Friends: The One with All the Trivia,PS2,2005.0,Misc,Warner Bros. Interactive Entertainment,0.03,0.02,0.0,0.01,0.06,0.0072
Mame Goma 2: Uchi no Ko ga Ichiban!,DS,2008.0,Simulation,Creative Core,0.0,0.0,0.06,0.0,0.06,0.0072
Backyard NFL Football '08,PS2,2007.0,Sports,Atari,0.03,0.02,0.0,0.01,0.06,0.0072
Coraline,Wii,2009.0,Action,D3Publisher,0.05,0.0,0.0,0.0,0.06,0.0072
Gunbird,SAT,1995.0,Shooter,Atlus,0.0,0.0,0.06,0.0,0.06,0.0072
Imagine: Party Planner,DS,2009.0,Simulation,Ubisoft,0.05,0.0,0.0,0.0,0.06,0.0072
Dream C Club Portable,PSP,2010.0,Simulation,D3Publisher,0.0,0.0,0.06,0.0,0.06,0.0072
Tom Clancy's Rainbow Six 3,GC,2004.0,Shooter,Ubisoft,0.04,0.01,0.0,0.0,0.06,0.0072
Elemental Gearbolt,PS,1997.0,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.0,0.06,0.0072
Space Chimps,DS,2008.0,Platform,Brash Entertainment,0.05,0.0,0.0,0.0,0.06,0.0072
Tony Hawk's Pro Skater 5,PS3,2015.0,Sports,Activision,0.04,0.0,0.0,0.01,0.06,0.0072
WWF Wrestlemania: The Arcade Game,PS,1995.0,Fighting,Acclaim Entertainment,0.03,0.02,0.0,0.0,0.06,0.0072
Handball 16,PS4,2015.0,Sports,Bigben Interactive,0.0,0.05,0.0,0.01,0.06,0.0072
Cabela's Big Game Hunter 2005 Adventures,GBA,2004.0,Sports,Activision,0.04,0.01,0.0,0.0,0.06,0.0072
Grand Kingdom,PS4,2015.0,Role-Playing,Nippon Ichi Software,0.02,0.0,0.03,0.0,0.06,0.0072
Mega Man 8 Anniversary Collector's Edition,SAT,1997.0,Platform,Capcom,0.0,0.0,0.06,0.0,0.06,0.0072
V-Rally 3,PS2,2002.0,Racing,Atari,0.03,0.02,0.0,0.01,0.06,0.0072
Nobunaga no Yabou: Souzou,PS4,2014.0,Strategy,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,0.0072
Whiplash,XB,2003.0,Racing,Eidos Interactive,0.04,0.01,0.0,0.0,0.06,0.0072
GRID,DS,,Racing,Codemasters,0.04,0.01,0.0,0.0,0.06,0.0072
Pro Yakyuu Famista 2011,3DS,2011.0,Sports,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0072
Impact Racing,PS,1996.0,Racing,JVC,0.03,0.02,0.0,0.0,0.06,0.0072
My Horse & Me: Riding for Gold,Wii,2008.0,Sports,Atari,0.04,0.02,0.0,0.0,0.06,0.0072
Sled Shred featuring the Jamaican Bobsled Team,Wii,2010.0,Sports,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,0.0072
Amazing Island,GC,2004.0,Strategy,Sega,0.04,0.01,0.0,0.0,0.06,0.0072
SeaBlade,XB,2002.0,Shooter,TDK Mediactive,0.04,0.01,0.0,0.0,0.06,0.0072
Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,0.0072
Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004.0,Action,BAM! Entertainment,0.03,0.02,0.0,0.01,0.06,0.0072
Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,PSP,2010.0,Role-Playing,Atlus,0.0,0.0,0.06,0.0,0.06,0.0072
Activision Hits: Remixed,PSP,2006.0,Misc,Activision,0.05,0.0,0.0,0.0,0.06,0.0072
Death Jr. II: Root of Evil,PSP,2006.0,Platform,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,0.0072
Hail to the Chimp,X360,2008.0,Misc,Gamecock,0.05,0.0,0.0,0.0,0.06,0.0072
MotoGP 4 - Official Game of MotoGP,PS2,2005.0,Racing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06,0.0072
Legend of Kay,WiiU,2015.0,Action,Nordic Games,0.03,0.02,0.0,0.0,0.05,0.006
Kyoukai Senjou no Horizon Portable,PSP,2013.0,Adventure,Kadokawa Shoten,0.0,0.0,0.05,0.0,0.05,0.006
4 Elements,PC,2009.0,Puzzle,Mastertronic,0.0,0.04,0.0,0.01,0.05,0.006
Shining Force III: Scenario 2,SAT,1998.0,Strategy,Sega,0.0,0.0,0.05,0.0,0.05,0.006
Captain America: Super Soldier,DS,,Action,Sega,0.05,0.0,0.0,0.0,0.05,0.006
